id,text,date,source,clean,token_count
news_479,"Novo Nordisk's Ozempic and Wegovy now available in the U.S. after shortages, FDA says - CNBC. Novo Nordisk's Ozempic and Wegovy now available in the U.S. after shortages, FDA says CNBC",2024-10-30,news,novo nordisks ozempic wegovy available shortage fda say cnbc novo nordisks ozempic wegovy available shortage fda say cnbc,18
news_480,Ozempic and Wegovy considered ‘available’ after more than 2 years in shortage - The Hill. Ozempic and Wegovy considered ‘available’ after more than 2 years in shortage The Hill,2024-10-30,news,ozempic wegovy considered available year shortage hill ozempic wegovy considered available year shortage hill,14
news_481,Novo Nordisk's Ozempic shortage expected to continue into Q4 - Reuters. Novo Nordisk's Ozempic shortage expected to continue into Q4 Reuters,2024-09-02,news,novo nordisks ozempic shortage expected continue reuters novo nordisks ozempic shortage expected continue reuters,14
news_482,"Novo takes big step toward ending Ozempic, Wegovy shortages - BioPharma Dive. Novo takes big step toward ending Ozempic, Wegovy shortages BioPharma Dive",2024-10-30,news,novo take big step toward ending ozempic wegovy shortage biopharma dive novo take big step toward ending ozempic wegovy shortage biopharma dive,22
news_483,"Drug Shortages: Ozempic, Mounjaro, and More - diaTribe. Drug Shortages: Ozempic, Mounjaro, and More diaTribe",2024-05-02,news,drug shortage ozempic mounjaro diatribe drug shortage ozempic mounjaro diatribe,10
news_484,"Novo Nordisk’s Ozempic and Wegovy, long in shortage, are now listed as available by FDA - statnews.com. Novo Nordisk’s Ozempic and Wegovy, long in shortage, are now listed as available by FDA statnews.com",2024-10-30,news,novo nordisks ozempic wegovy long shortage listed available fda statnewscom novo nordisks ozempic wegovy long shortage listed available fda statnewscom,20
news_485,The end of a shortage of popular weight-loss drugs may mean many people lose access to them - CNN. The end of a shortage of popular weight-loss drugs may mean many people lose access to them CNN,2024-10-09,news,end shortage popular weightloss drug may mean many people lose access cnn end shortage popular weightloss drug may mean many people lose access cnn,24
news_486,Injectable Semaglutide Shortage Forces Physicians to Pivot - TCTMD.com. Injectable Semaglutide Shortage Forces Physicians to Pivot TCTMD.com,2024-02-05,news,injectable semaglutide shortage force physician pivot tctmdcom injectable semaglutide shortage force physician pivot tctmdcom,14
news_487,The Ozempic Shortage Is Over - The Atlantic. The Ozempic Shortage Is Over The Atlantic,2024-08-16,news,ozempic shortage atlantic ozempic shortage atlantic,6
news_488,"UPDATED: FDA lists all doses of Novo's Wegovy as available, signaling potential end to semaglutide supply rout in US - Fierce Pharma. UPDATED: FDA lists all doses of Novo's Wegovy as available, signaling potential end to semaglutide supply rout in US Fierce Pharma",2024-10-31,news,updated fda list dos novos wegovy available signaling potential end semaglutide supply rout fierce pharma updated fda list dos novos wegovy available signaling potential end semaglutide supply rout fierce pharma,30
news_489,Weight-loss drug shortages have patients stressed over missing doses - Axios. Weight-loss drug shortages have patients stressed over missing doses Axios,2024-05-16,news,weightloss drug shortage patient stressed missing dos axios weightloss drug shortage patient stressed missing dos axios,16
news_490,The Ozempic shortage is getting worse - qz.com. The Ozempic shortage is getting worse qz.com,2024-09-03,news,ozempic shortage getting worse qzcom ozempic shortage getting worse qzcom,10
news_491,Novo’s Ozempic to Remain in Shortage Into Q4 as Supply Woes Continue - BioSpace. Novo’s Ozempic to Remain in Shortage Into Q4 as Supply Woes Continue BioSpace,2024-09-03,news,novos ozempic remain shortage supply woe continue biospace novos ozempic remain shortage supply woe continue biospace,16
news_492,Ozempic Shortages Raise Questions About Priority Access For Diabetics - Forbes. Ozempic Shortages Raise Questions About Priority Access For Diabetics Forbes,2024-07-19,news,ozempic shortage raise question priority access diabetic forbes ozempic shortage raise question priority access diabetic forbes,16
news_493,"Drugmakers say obesity medicine shortages are easing, but patients struggle to fill prescriptions - NPR. Drugmakers say obesity medicine shortages are easing, but patients struggle to fill prescriptions NPR",2024-09-06,news,drugmakers say obesity medicine shortage easing patient struggle fill prescription npr drugmakers say obesity medicine shortage easing patient struggle fill prescription npr,22
news_494,Ozempic shortages in EU will not affect all member states - Novo Nordisk - Reuters. Ozempic shortages in EU will not affect all member states - Novo Nordisk Reuters,2024-09-04,news,ozempic shortage affect member state novo nordisk reuters ozempic shortage affect member state novo nordisk reuters,16
news_495,Weight loss medication shortage creates market for bogus drugs - Fox Business. Weight loss medication shortage creates market for bogus drugs Fox Business,2024-02-01,news,weight loss medication shortage creates market bogus drug fox business weight loss medication shortage creates market bogus drug fox business,20
news_496,There's an Ozempic Shortage—People Actually Affected Weigh In - Vogue. There's an Ozempic Shortage—People Actually Affected Weigh In Vogue,2024-02-02,news,there ozempic shortagepeople actually affected weigh vogue there ozempic shortagepeople actually affected weigh vogue,14
news_497,"FDA Says All Doses of Novo’s Ozempic, Wegovy Now Available - BioSpace. FDA Says All Doses of Novo’s Ozempic, Wegovy Now Available BioSpace",2024-10-31,news,fda say dos novos ozempic wegovy available biospace fda say dos novos ozempic wegovy available biospace,16
news_498,Novo Nordisk's Ozempic shortage expected to continue into Q4 - Yahoo Finance. Novo Nordisk's Ozempic shortage expected to continue into Q4 Yahoo Finance,2024-09-02,news,novo nordisks ozempic shortage expected continue yahoo finance novo nordisks ozempic shortage expected continue yahoo finance,16
news_499,"GLP-1 Drug Shortage Is Over, but Cost and Access Issues May Remain - Verywell Health. GLP-1 Drug Shortage Is Over, but Cost and Access Issues May Remain Verywell Health",2024-11-08,news,glp drug shortage cost access issue may remain verywell health glp drug shortage cost access issue may remain verywell health,20
news_500,"Novo Nearly Catches Up to Lilly, Clears Ozempic and Wegovy from FDA Drug Shortage List - BioSpace. Novo Nearly Catches Up to Lilly, Clears Ozempic and Wegovy from FDA Drug Shortage List BioSpace",2024-08-07,news,novo nearly catch lilly clear ozempic wegovy fda drug shortage list biospace novo nearly catch lilly clear ozempic wegovy fda drug shortage list biospace,24
news_501,"In Europe, shortages of Novo Nordisk's Ozempic to persist into Q4: letter - Fierce Pharma. In Europe, shortages of Novo Nordisk's Ozempic to persist into Q4: letter Fierce Pharma",2024-09-03,news,europe shortage novo nordisks ozempic persist letter fierce pharma europe shortage novo nordisks ozempic persist letter fierce pharma,18
news_502,"Novo Nordisk announces $6B investment in Ozempic, Wegovy amid shortages - ABC News. Novo Nordisk announces $6B investment in Ozempic, Wegovy amid shortages ABC News",2024-05-02,news,novo nordisk announces investment ozempic wegovy amid shortage abc news novo nordisk announces investment ozempic wegovy amid shortage abc news,20
news_503,"Who’s taking Ozempic? New data reveals ‘significant’ shift, prompts shortage fears - New York Post. Who’s taking Ozempic? New data reveals ‘significant’ shift, prompts shortage fears New York Post",2024-07-22,news,who taking ozempic new data reveals significant shift prompt shortage fear new york post who taking ozempic new data reveals significant shift prompt shortage fear new york post,28
news_504,"While brand-name weight loss drugs are in short supply, a market for alternatives thrives - CBS News. While brand-name weight loss drugs are in short supply, a market for alternatives thrives CBS News",2024-09-21,news,brandname weight loss drug short supply market alternative thrives cbs news brandname weight loss drug short supply market alternative thrives cbs news,22
news_505,Drugmakers and pharmacists battle over who gets to make obesity drugs - NPR. Drugmakers and pharmacists battle over who gets to make obesity drugs NPR,2024-11-20,news,drugmakers pharmacist battle get make obesity drug npr drugmakers pharmacist battle get make obesity drug npr,16
news_506,Free online tool helps patients find Ozempic amid nationwide shortage - NewsNation. Free online tool helps patients find Ozempic amid nationwide shortage NewsNation,2024-07-10,news,free online tool help patient find ozempic amid nationwide shortage newsnation free online tool help patient find ozempic amid nationwide shortage newsnation,22
news_507,South Africa Runs Out of Insulin Pens as Global Supply Shifts to Weight-Loss Drugs (Published 2024) - The New York Times. South Africa Runs Out of Insulin Pens as Global Supply Shifts to Weight-Loss Drugs (Published 2024) The New York Times,2024-06-19,news,south africa run insulin pen global supply shift weightloss drug published new york time south africa run insulin pen global supply shift weightloss drug published new york time,28
news_508,"Ozempic, Wegovy considered ‘available’ after more than 2 years in shortage - The Independent. Ozempic, Wegovy considered ‘available’ after more than 2 years in shortage The Independent",2024-10-31,news,ozempic wegovy considered available year shortage independent ozempic wegovy considered available year shortage independent,14
news_509,Novo Nordisk's Ozempic Shortage: Smarter Forecasting Needed - Supply Chain Digital Magazine. Novo Nordisk's Ozempic Shortage: Smarter Forecasting Needed Supply Chain Digital Magazine,2024-08-05,news,novo nordisks ozempic shortage smarter forecasting needed supply chain digital magazine novo nordisks ozempic shortage smarter forecasting needed supply chain digital magazine,22
news_510,"Global Ozempic shortage fix: Cheaper, faster method produces 10x more - New Atlas. Global Ozempic shortage fix: Cheaper, faster method produces 10x more New Atlas",2024-03-12,news,global ozempic shortage fix cheaper faster method produce new atlas global ozempic shortage fix cheaper faster method produce new atlas,20
news_511,Here's how shortages and high costs are impacting the Ozempic supply - thv11.com. Here's how shortages and high costs are impacting the Ozempic supply thv11.com,2024-08-14,news,here shortage high cost impacting ozempic supply thvcom here shortage high cost impacting ozempic supply thvcom,16
news_512,Ozempic shortage impacts Athens residents - The Red & Black. Ozempic shortage impacts Athens residents The Red & Black,2024-04-10,news,ozempic shortage impact athens resident red black ozempic shortage impact athens resident red black,14
news_513,"NBC News Exclusive: Ozempic and Wegovy Novo Nordisk CEO speaks out on high prices, drug shortages - NBC News. NBC News Exclusive: Ozempic and Wegovy Novo Nordisk CEO speaks out on high prices, drug shortages NBC News",2024-08-25,news,nbc news exclusive ozempic wegovy novo nordisk ceo speaks high price drug shortage nbc news nbc news exclusive ozempic wegovy novo nordisk ceo speaks high price drug shortage nbc news,30
news_514,SC weight loss experts discuss off-label use of Ozempic drug amid ongoing shortage - Post and Courier. SC weight loss experts discuss off-label use of Ozempic drug amid ongoing shortage Post and Courier,2024-02-19,news,weight loss expert discus offlabel use ozempic drug amid ongoing shortage post courier weight loss expert discus offlabel use ozempic drug amid ongoing shortage post courier,26
news_515,Competition explodes amid weight loss drug shortage - The Hill. Competition explodes amid weight loss drug shortage The Hill,2024-09-25,news,competition explodes amid weight loss drug shortage hill competition explodes amid weight loss drug shortage hill,16
news_516,Legal Challenge Over Lilly’s GLP-1 Shortages Highlights FDA’s Post-Chevron Vulnerability - BioSpace. Legal Challenge Over Lilly’s GLP-1 Shortages Highlights FDA’s Post-Chevron Vulnerability BioSpace,2024-11-26,news,legal challenge lillys glp shortage highlight fda postchevron vulnerability biospace legal challenge lillys glp shortage highlight fda postchevron vulnerability biospace,20
news_517,Can Ozempic Really Help Cure The Climate Crisis? - atmos.earth. Can Ozempic Really Help Cure The Climate Crisis? atmos.earth,2024-10-15,news,ozempic really help cure climate crisis atmosearth ozempic really help cure climate crisis atmosearth,14
news_518,"Type 2 diabetes patient faces hardship from Ozempic shortage, demands action - WZTV. Type 2 diabetes patient faces hardship from Ozempic shortage, demands action WZTV",2024-02-14,news,type diabetes patient face hardship ozempic shortage demand action wztv type diabetes patient face hardship ozempic shortage demand action wztv,20
news_519,"Novo Nordisk asks FDA to ban compounding pharmacies from making Ozempic, Wegovy copies - CNBC. Novo Nordisk asks FDA to ban compounding pharmacies from making Ozempic, Wegovy copies CNBC",2024-10-23,news,novo nordisk asks fda ban compounding pharmacy making ozempic wegovy copy cnbc novo nordisk asks fda ban compounding pharmacy making ozempic wegovy copy cnbc,24
news_520,"Ozempic is running short and private clinics are to blame, says EU watchdog - politico.eu. Ozempic is running short and private clinics are to blame, says EU watchdog politico.eu",2024-06-26,news,ozempic running short private clinic blame say watchdog politicoeu ozempic running short private clinic blame say watchdog politicoeu,18
news_521,"‘I depend on it every week’: Global demand for Ozempic sparks shortage, leaving patients in need - Click2Houston. ‘I depend on it every week’: Global demand for Ozempic sparks shortage, leaving patients in need Click2Houston",2024-02-06,news,depend every week global demand ozempic spark shortage leaving patient need clickhouston depend every week global demand ozempic spark shortage leaving patient need clickhouston,24
news_522,Ozempic Is In Short Supply. Here’s How That Affects Diabetics - Forbes. Ozempic Is In Short Supply. Here’s How That Affects Diabetics Forbes,2024-08-25,news,ozempic short supply here affect diabetic forbes ozempic short supply here affect diabetic forbes,14
news_523,"Pharmacy Out of Ozempic? Here's Exactly What To Do, According to a Weight Loss Medicine Specialist - Parade. Pharmacy Out of Ozempic? Here's Exactly What To Do, According to a Weight Loss Medicine Specialist Parade",2024-07-10,news,pharmacy ozempic here exactly according weight loss medicine specialist parade pharmacy ozempic here exactly according weight loss medicine specialist parade,20
news_524,Morning 4: What to know amid Ozempic shortage in Metro Detroit -- and other news - WDIV. Morning 4: What to know amid Ozempic shortage in Metro Detroit -- and other news WDIV,2024-06-24,news,morning know amid ozempic shortage metro detroit news wdiv morning know amid ozempic shortage metro detroit news wdiv,18
news_525,Pharmacists warn over fake weight loss jabs - BBC. Pharmacists warn over fake weight loss jabs BBC,2024-08-05,news,pharmacist warn fake weight loss jab bbc pharmacist warn fake weight loss jab bbc,14
news_526,FDA shakes up weight loss market as Mounjaro shortage ends - The Hill. FDA shakes up weight loss market as Mounjaro shortage ends The Hill,2024-10-13,news,fda shake weight loss market mounjaro shortage end hill fda shake weight loss market mounjaro shortage end hill,18
news_527,"Live updates: Ozempic and Wegovy drugmaker treating US as its 'cash cow', Sanders says - BBC. Live updates: Ozempic and Wegovy drugmaker treating US as its 'cash cow', Sanders says BBC",2024-09-23,news,live update ozempic wegovy drugmaker treating cash cow sander say bbc live update ozempic wegovy drugmaker treating cash cow sander say bbc,22
news_528,"Makers of Ozempic, Mounjaro race to meet demand for weight-loss drugs - The Washington Post. Makers of Ozempic, Mounjaro race to meet demand for weight-loss drugs The Washington Post",2024-02-08,news,maker ozempic mounjaro race meet demand weightloss drug washington post maker ozempic mounjaro race meet demand weightloss drug washington post,20
news_529,"Ozempic, Mounjaro, and Zepbound Shortages Ending, FDA Says - Everyday Health. Ozempic, Mounjaro, and Zepbound Shortages Ending, FDA Says Everyday Health",2024-08-08,news,ozempic mounjaro zepbound shortage ending fda say everyday health ozempic mounjaro zepbound shortage ending fda say everyday health,18
news_530,Novo Nordisk asks FDA to block compounding pharmacies from making Ozempic copycats - The Hill. Novo Nordisk asks FDA to block compounding pharmacies from making Ozempic copycats The Hill,2024-10-23,news,novo nordisk asks fda block compounding pharmacy making ozempic copycat hill novo nordisk asks fda block compounding pharmacy making ozempic copycat hill,22
news_531,'Risk to public safety': Raid reveals unregulated Ozempic made in filthy conditions - Australian Broadcasting Corporation. 'Risk to public safety': Raid reveals unregulated Ozempic made in filthy conditions Australian Broadcasting Corporation,2024-05-21,news,risk public safety raid reveals unregulated ozempic made filthy condition australian broadcasting corporation risk public safety raid reveals unregulated ozempic made filthy condition australian broadcasting corporation,26
news_532,New Diabetes Guidelines For Ozempic And Other GLP-1 Use - Forbes. New Diabetes Guidelines For Ozempic And Other GLP-1 Use Forbes,2024-04-19,news,new diabetes guideline ozempic glp use forbes new diabetes guideline ozempic glp use forbes,14
news_533,Surging demand leaves many without crucial diabetes and ADHD medications - NBC 6 South Florida. Surging demand leaves many without crucial diabetes and ADHD medications NBC 6 South Florida,2024-10-10,news,surging demand leaf many without crucial diabetes adhd medication nbc south florida surging demand leaf many without crucial diabetes adhd medication nbc south florida,24
news_534,Ozempic shortages and its high price tag hitting some diabetes patients hard - KATU. Ozempic shortages and its high price tag hitting some diabetes patients hard KATU,2024-01-06,news,ozempic shortage high price tag hitting diabetes patient hard katu ozempic shortage high price tag hitting diabetes patient hard katu,20
news_535,Novo asks FDA to bar compounders from making Ozempic copies - statnews.com. Novo asks FDA to bar compounders from making Ozempic copies statnews.com,2024-10-22,news,novo asks fda bar compounders making ozempic copy statnewscom novo asks fda bar compounders making ozempic copy statnewscom,18
news_536,"Shortages of Mounjaro, Ozempic, Wegovy in New Orleans area - wwltv.com. Shortages of Mounjaro, Ozempic, Wegovy in New Orleans area wwltv.com",2024-03-12,news,shortage mounjaro ozempic wegovy new orleans area wwltvcom shortage mounjaro ozempic wegovy new orleans area wwltvcom,16
news_537,"Buyer beware: Off-brand Ozempic, Zepbound and other weight loss products carry undisclosed risks for consumers - The Conversation. Buyer beware: Off-brand Ozempic, Zepbound and other weight loss products carry undisclosed risks for consumers The Conversation",2024-10-09,news,buyer beware offbrand ozempic zepbound weight loss product carry undisclosed risk consumer conversation buyer beware offbrand ozempic zepbound weight loss product carry undisclosed risk consumer conversation,26
news_538,Canada has an Ozempic shortage as demand surges. What to know about the drug being used for weight loss and its availability - The Globe and Mail. Canada has an Ozempic shortage as demand surges. What to know about the drug being used for weight loss and its availability The Globe and Mail,2024-01-21,news,canada ozempic shortage demand surge know drug used weight loss availability globe mail canada ozempic shortage demand surge know drug used weight loss availability globe mail,26
news_539,"Ozempic, Mounjaro negative impacts: Drug shortages and black market - NBC Bay Area. Ozempic, Mounjaro negative impacts: Drug shortages and black market NBC Bay Area",2024-03-27,news,ozempic mounjaro negative impact drug shortage black market nbc bay area ozempic mounjaro negative impact drug shortage black market nbc bay area,22
news_540,"Who’s taking Ozempic? New data reveals ‘significant’ shift, prompts shortage fears - Yahoo. Who’s taking Ozempic? New data reveals ‘significant’ shift, prompts shortage fears Yahoo",2024-07-22,news,who taking ozempic new data reveals significant shift prompt shortage fear yahoo who taking ozempic new data reveals significant shift prompt shortage fear yahoo,24
news_541,"Zepbound shortage: Weight loss drugs’ limited availability to continue, Eli Lilly says - NewsNation. Zepbound shortage: Weight loss drugs’ limited availability to continue, Eli Lilly says NewsNation",2024-04-18,news,zepbound shortage weight loss drug limited availability continue eli lilly say newsnation zepbound shortage weight loss drug limited availability continue eli lilly say newsnation,24
news_542,Scammers exploit worldwide shortage of Ozempic to defraud consumers - Bitdefender. Scammers exploit worldwide shortage of Ozempic to defraud consumers Bitdefender,2024-01-03,news,scammer exploit worldwide shortage ozempic defraud consumer bitdefender scammer exploit worldwide shortage ozempic defraud consumer bitdefender,16
news_543,"Ozempic, Wegovy shortages having impact on patients; here’s what experts suggest - WPXI. Ozempic, Wegovy shortages having impact on patients; here’s what experts suggest WPXI",2024-02-27,news,ozempic wegovy shortage impact patient here expert suggest wpxi ozempic wegovy shortage impact patient here expert suggest wpxi,18
news_544,"As insulin shortages persist, what diabetes patients can do - USA Today. As insulin shortages persist, what diabetes patients can do USA Today",2024-10-24,news,insulin shortage persist diabetes patient usa today insulin shortage persist diabetes patient usa today,14
news_545,newsGP - Study links Ozempic to kidney failure prevention - Royal Australian College of General Practitioners (RACGP). newsGP - Study links Ozempic to kidney failure prevention Royal Australian College of General Practitioners (RACGP),2024-05-28,news,newsgp study link ozempic kidney failure prevention royal australian college general practitioner racgp newsgp study link ozempic kidney failure prevention royal australian college general practitioner racgp,26
news_546,Obesity drugs could fuel the next pharma CMO gold rush - Pharmaceutical Technology. Obesity drugs could fuel the next pharma CMO gold rush Pharmaceutical Technology,2024-01-22,news,obesity drug could fuel next pharma cmo gold rush pharmaceutical technology obesity drug could fuel next pharma cmo gold rush pharmaceutical technology,22
news_547,Ozempic Maker’s Wegovy Approved In China Amid U.S. Shortage - Forbes. Ozempic Maker’s Wegovy Approved In China Amid U.S. Shortage Forbes,2024-06-25,news,ozempic maker wegovy approved china amid shortage forbes ozempic maker wegovy approved china amid shortage forbes,16
news_548,Worried About the Ozempic Shortage? These 7 Ozempic Alternatives Help You Lose Weight - firstforwomen.com. Worried About the Ozempic Shortage? These 7 Ozempic Alternatives Help You Lose Weight firstforwomen.com,2024-08-04,news,worried ozempic shortage ozempic alternative help lose weight firstforwomencom worried ozempic shortage ozempic alternative help lose weight firstforwomencom,18
news_549,Ozempic shortages and its high price tag hitting some diabetes patients hard - The National News Desk. Ozempic shortages and its high price tag hitting some diabetes patients hard The National News Desk,2024-01-06,news,ozempic shortage high price tag hitting diabetes patient hard national news desk ozempic shortage high price tag hitting diabetes patient hard national news desk,24
news_550,"It’s Shockingly Easy to Buy Off-Brand Ozempic Online, Even If You Don’t Need It - WIRED. It’s Shockingly Easy to Buy Off-Brand Ozempic Online, Even If You Don’t Need It WIRED",2024-07-12,news,shockingly easy buy offbrand ozempic online dont need wired shockingly easy buy offbrand ozempic online dont need wired,18
news_551,Running low on Ozempic or another weight loss drug? A new tracker can help - Fox Business. Running low on Ozempic or another weight loss drug? A new tracker can help Fox Business,2024-05-29,news,running low ozempic another weight loss drug new tracker help fox business running low ozempic another weight loss drug new tracker help fox business,24
news_552,"Diabetes drug shortages to last until end of 2024, warns UK - Financial Times. Diabetes drug shortages to last until end of 2024, warns UK Financial Times",2024-01-05,news,diabetes drug shortage last end warns financial time diabetes drug shortage last end warns financial time,16
news_553,Diabetes patients worry about insulin shortages as Ozempic use skyrockets - USA Today. Diabetes patients worry about insulin shortages as Ozempic use skyrockets USA Today,2024-10-24,news,diabetes patient worry insulin shortage ozempic use skyrocket usa today diabetes patient worry insulin shortage ozempic use skyrocket usa today,20
news_554,Ozempic weight loss trend causes shortage for Upstate diabetics - WYFF News 4. Ozempic weight loss trend causes shortage for Upstate diabetics WYFF News 4,2024-02-07,news,ozempic weight loss trend cause shortage upstate diabetic wyff news ozempic weight loss trend cause shortage upstate diabetic wyff news,20
news_555,How Ozempic Maker Novo Nordisk Is Tackling Weight Loss Drug Shortage This Year - Forbes. How Ozempic Maker Novo Nordisk Is Tackling Weight Loss Drug Shortage This Year Forbes,2024-02-01,news,ozempic maker novo nordisk tackling weight loss drug shortage year forbes ozempic maker novo nordisk tackling weight loss drug shortage year forbes,22
news_556,When Will the Wegovy and Zepbound Shortages End? - Everyday Health. When Will the Wegovy and Zepbound Shortages End? Everyday Health,2024-04-30,news,wegovy zepbound shortage end everyday health wegovy zepbound shortage end everyday health,12
news_557,Ro launches GLP-1 tracker amid ongoing shortage - Modern Healthcare News. Ro launches GLP-1 tracker amid ongoing shortage Modern Healthcare News,2024-05-29,news,launch glp tracker amid ongoing shortage modern healthcare news launch glp tracker amid ongoing shortage modern healthcare news,18
news_558,Lilly’s Mounjaro and Zepbound No Longer on FDA Drug Shortage List - BioSpace. Lilly’s Mounjaro and Zepbound No Longer on FDA Drug Shortage List BioSpace,2024-08-05,news,lillys mounjaro zepbound longer fda drug shortage list biospace lillys mounjaro zepbound longer fda drug shortage list biospace,18
news_559,"Off-brand Ozempic leaves 10 dead, 100 hospitalized - MDLinx. Off-brand Ozempic leaves 10 dead, 100 hospitalized MDLinx",2024-11-13,news,offbrand ozempic leaf dead hospitalized mdlinx offbrand ozempic leaf dead hospitalized mdlinx,12
news_560,"Fake Ozempic sites, more Zepbound shortage, and J&J 's sales miss: Pharma news roundup - qz.com. Fake Ozempic sites, more Zepbound shortage, and J&J 's sales miss: Pharma news roundup qz.com",2024-04-19,news,fake ozempic site zepbound shortage sale miss pharma news roundup qzcom fake ozempic site zepbound shortage sale miss pharma news roundup qzcom,22
news_561,Alarm in Greece over Diabetes Drug Ozempic Shortage Amid Weight Loss Claims - Balkan Insight. Alarm in Greece over Diabetes Drug Ozempic Shortage Amid Weight Loss Claims Balkan Insight,2024-11-20,news,alarm greece diabetes drug ozempic shortage amid weight loss claim balkan insight alarm greece diabetes drug ozempic shortage amid weight loss claim balkan insight,24
news_562,"Drugs like Ozempic can help weight loss, but not without ethical and health concerns - WBUR. Drugs like Ozempic can help weight loss, but not without ethical and health concerns WBUR",2024-02-05,news,drug ozempic help weight loss without ethical health concern wbur drug ozempic help weight loss without ethical health concern wbur,20
news_563,"Eli Lilly's shortage of diabetes and obesity drugs is over, halting competition with knock-offs - Fierce Pharma. Eli Lilly's shortage of diabetes and obesity drugs is over, halting competition with knock-offs Fierce Pharma",2024-10-03,news,eli lillys shortage diabetes obesity drug halting competition knockoff fierce pharma eli lillys shortage diabetes obesity drug halting competition knockoff fierce pharma,22
news_564,Novo Nordisk Investing $6 Billion to Increase Access to Ozempic and Wegovy amid Nationwide Shortage - People.com. Novo Nordisk Investing $6 Billion to Increase Access to Ozempic and Wegovy amid Nationwide Shortage People.com,2024-05-02,news,novo nordisk investing billion increase access ozempic wegovy amid nationwide shortage peoplecom novo nordisk investing billion increase access ozempic wegovy amid nationwide shortage peoplecom,24
news_565,Ozempic isnt approved for weight loss in Australia So how are people accessing it - The University of Sydney. Ozempic isnt approved for weight loss in Australia So how are people accessing it The University of Sydney,2024-04-04,news,ozempic isnt approved weight loss australia people accessing university sydney ozempic isnt approved weight loss australia people accessing university sydney,20
news_566,Hims & Hers Health stock tanks after FDA says competitor Eli Lilly's weight-loss drug shortage is over - Fast Company. Hims & Hers Health stock tanks after FDA says competitor Eli Lilly's weight-loss drug shortage is over Fast Company,2024-10-03,news,hims health stock tank fda say competitor eli lillys weightloss drug shortage fast company hims health stock tank fda say competitor eli lillys weightloss drug shortage fast company,28
news_567,Novo Nordisk asks FDA to prevent compounders from making copycat versions of GLP-1 star semaglutide - Fierce Pharma. Novo Nordisk asks FDA to prevent compounders from making copycat versions of GLP-1 star semaglutide Fierce Pharma,2024-10-23,news,novo nordisk asks fda prevent compounders making copycat version glp star semaglutide fierce pharma novo nordisk asks fda prevent compounders making copycat version glp star semaglutide fierce pharma,28
news_568,"Kalamazoo County patients, pharmacists adapt to shortage of type two diabetes medications - WWMT. Kalamazoo County patients, pharmacists adapt to shortage of type two diabetes medications WWMT",2024-06-19,news,kalamazoo county patient pharmacist adapt shortage type two diabetes medication wwmt kalamazoo county patient pharmacist adapt shortage type two diabetes medication wwmt,22
news_569,Effects of Semaglutide on Chronic Kidney Disease in Patients with Type 2 Diabetes - The New England Journal of Medicine. Effects of Semaglutide on Chronic Kidney Disease in Patients with Type 2 Diabetes The New England Journal of Medicine,2024-05-24,news,effect semaglutide chronic kidney disease patient type diabetes new england journal medicine effect semaglutide chronic kidney disease patient type diabetes new england journal medicine,24
news_570,Novo Nordisk reports positive data from part one of semaglutide trial for MASH - Clinical Trials Arena. Novo Nordisk reports positive data from part one of semaglutide trial for MASH Clinical Trials Arena,2024-11-04,news,novo nordisk report positive data part semaglutide trial mash clinical trial arena novo nordisk report positive data part semaglutide trial mash clinical trial arena,24
news_571,"Clinical Trial on Semaglutide Shows Promise for Treatment of Alcohol Use Disorder, Warrants Further Trials - UNC Health. Clinical Trial on Semaglutide Shows Promise for Treatment of Alcohol Use Disorder, Warrants Further Trials UNC Health",2024-06-25,news,clinical trial semaglutide show promise treatment alcohol use disorder warrant trial unc health clinical trial semaglutide show promise treatment alcohol use disorder warrant trial unc health,26
news_572,Join a Trial Testing Oral Semaglutide in Preteens and Teens with Type 2 Diabetes - diaTribe. Join a Trial Testing Oral Semaglutide in Preteens and Teens with Type 2 Diabetes diaTribe,2024-09-23,news,join trial testing oral semaglutide preteen teen type diabetes diatribe join trial testing oral semaglutide preteen teen type diabetes diatribe,20
news_573,A Real-World Study of the Effectiveness and Safety of Semaglutide for Weight Loss - Cureus. A Real-World Study of the Effectiveness and Safety of Semaglutide for Weight Loss Cureus,2024-05-02,news,realworld study effectiveness safety semaglutide weight loss cureus realworld study effectiveness safety semaglutide weight loss cureus,16
news_574,Novo Nordisk shares results from trial of semaglutide for type 2 diabetes and CKD - Clinical Trials Arena. Novo Nordisk shares results from trial of semaglutide for type 2 diabetes and CKD Clinical Trials Arena,2024-06-25,news,novo nordisk share result trial semaglutide type diabetes ckd clinical trial arena novo nordisk share result trial semaglutide type diabetes ckd clinical trial arena,24
news_575,Effects of semaglutide with and without concomitant SGLT2 inhibitor use in participants with type 2 diabetes and chronic kidney disease in the FLOW trial - Nature. Effects of semaglutide with and without concomitant SGLT2 inhibitor use in participants with type 2 diabetes and chronic kidney disease in the FLOW trial Nature,2024-06-24,news,effect semaglutide without concomitant sglt inhibitor use participant type diabetes chronic kidney disease flow trial nature effect semaglutide without concomitant sglt inhibitor use participant type diabetes chronic kidney disease flow trial nature,32
news_576,What the SELECT trial of semaglutide means for clinicians - Nature. What the SELECT trial of semaglutide means for clinicians Nature,2024-05-25,news,select trial semaglutide mean clinician nature select trial semaglutide mean clinician nature,12
